date_new;Id_check;ID_client;Count_products;Sum_payment
2015-10-01;1951445;112005;1.000;2.62
2015-10-01;1951445;112005;5.000;4.35
2015-10-01;1951445;112005;0.394;5.40
2015-10-01;1951445;112005;5.000;8.30
2015-10-01;1951445;112005;1.000;2.68
2015-10-01;1951445;112005;2.000;2.66
2015-10-01;1951445;112005;2.000;17.26
2015-10-01;1951445;112005;1.000;2.35
2015-10-01;1951445;112005;1.000;2.02
2015-10-01;1951445;112005;1.000;16.80
2015-10-01;1951445;112005;0.232;4.63
2015-12-01;2091183;112005;3.000;13.95
2015-12-01;2091183;112005;1.000;13.20
2015-12-01;2091183;112005;3.000;19.35
2015-12-01;2091183;112005;4.174;7.22
2015-12-01;2091183;112005;1.000;1.18
2015-12-01;2091183;112005;1.000;1.18
2015-12-01;2091183;112005;2.000;11.32
2015-12-01;2099008;112005;3.000;16.98
2015-12-01;2099008;112005;3.374;5.84
2015-12-01;2099008;112005;1.000;1.33
2015-12-01;2099008;112005;1.000;15.79
2015-12-01;2099008;112005;1.000;11.42
2015-12-01;2099008;112005;1.000;2.76
2015-12-01;2099008;112005;1.000;13.20
2015-12-01;2099008;112005;2.000;9.38
2015-12-01;2099008;112005;2.000;9.38
2015-12-01;2101146;112005;1.000;4.69
2015-12-01;2101146;112005;1.000;4.69
2015-12-01;2101146;112005;2.000;10.28
2015-12-01;2101146;112005;2.000;4.80
2015-12-01;2101146;112005;1.000;1.24
2015-12-01;2101146;112005;0.160;3.05
2015-12-01;2101146;112005;10.000;5.50
2015-12-01;2101146;112005;3.000;16.98
2015-12-01;2101146;112005;10.000;1.40
2015-12-01;2103429;112005;0.164;3.05
2015-12-01;2103429;112005;1.118;9.84
2015-12-01;2103429;112005;2.000;11.32
2015-12-01;2103429;112005;1.000;6.52
2015-12-01;2103429;112005;3.000;15.42
2015-12-01;2103429;112005;2.000;9.38
2015-12-01;2103429;112005;2.000;9.38
2015-12-01;2108357;112005;2.000;9.38
2015-12-01;2108357;112005;1.000;4.69
2015-12-01;2108357;112005;4.000;20.56
2015-12-01;2108357;112005;1.000;2.40
2015-12-01;2108357;112005;1.000;2.48
2015-12-01;2108357;112005;1.000;2.07
2015-12-01;2108357;112005;3.000;17.67
2015-12-01;2108357;112005;1.834;3.17
2015-12-01;2114900;112005;2.458;4.25
2015-12-01;2114900;112005;4.000;23.96
2015-12-01;2114900;112005;1.000;1.81
2015-12-01;2114900;112005;0.150;2.79
2015-12-01;2114900;112005;2.000;9.38
2015-12-01;2114900;112005;1.000;4.69
2015-12-01;2114900;112005;1.000;4.86
2015-12-01;2123921;112005;1.000;2.40
2015-12-01;2123921;112005;1.000;10.71
2015-12-01;2123921;112005;3.000;20.37
2015-12-01;2123921;112005;3.000;1.80
2015-12-01;2123921;112005;1.832;3.17
2015-12-01;2123921;112005;1.000;10.19
2015-12-01;2123921;112005;15.000;8.70
2015-12-01;2123921;112005;0.194;3.87
2015-12-01;2126383;112005;15.000;8.70
2015-12-01;2126383;112005;1.086;1.88
2015-12-01;2126383;112005;2.000;13.98
2015-12-01;2126383;112005;10.000;1.40
2015-12-01;2126383;112005;2.000;4.80
2015-12-01;2126383;112005;1.000;12.97
2015-12-01;2126383;112005;1.000;5.14
2015-12-01;2126383;112005;1.000;4.69
2015-12-01;2126383;112005;1.000;7.99
2016-01-01;2128540;112005;1.000;8.63
2016-01-01;2128540;112005;1.000;4.69
2016-01-01;2128540;112005;2.000;25.94
2016-01-01;2128540;112005;1.000;2.40
2016-01-01;2128540;112005;0.804;4.62
2016-01-01;2128540;112005;2.000;13.98
2016-01-01;2128540;112005;1.722;2.98
2016-01-01;2128540;112005;15.000;8.70
2016-01-01;2128540;112005;1.000;0.71
2016-01-01;2134787;112005;1.000;4.79
2016-01-01;2134787;112005;10.000;5.80
2016-01-01;2134787;112005;1.000;1.33
2016-01-01;2134787;112005;1.208;2.09
2016-01-01;2134787;112005;2.000;13.98
2016-01-01;2134787;112005;0.322;3.41
2016-01-01;2134787;112005;2.000;4.80
2016-01-01;2134787;112005;1.000;2.48
2016-01-01;2134787;112005;1.000;12.97
2016-01-01;2134787;112005;1.000;7.99
2016-01-01;2134787;112005;0.324;4.53
2016-01-01;2136814;112005;1.000;7.99
2016-01-01;2136814;112005;1.000;12.97
2016-01-01;2136814;112005;2.000;9.38
2016-01-01;2136814;112005;0.676;3.89
2016-01-01;2136814;112005;1.000;1.32
2016-01-01;2136814;112005;2.000;13.98
2016-01-01;2136814;112005;1.000;1.18
2016-01-01;2136814;112005;1.000;1.18
2016-01-01;2136814;112005;15.000;8.70
2016-01-01;2136814;112005;2.000;0.54
2016-01-01;2136814;112005;1.000;0.71
2016-01-01;2138765;112005;3.000;0.81
2016-01-01;2138765;112005;2.000;13.98
2016-01-01;2138765;112005;1.000;0.70
2016-01-01;2138765;112005;2.000;9.38
2016-01-01;2138765;112005;1.000;12.97
2016-01-01;2138765;112005;1.000;2.40
2016-01-01;2138765;112005;1.000;2.07
2016-01-01;2138765;112005;1.000;8.92
2016-01-01;2169836;112005;1.000;1.68
2016-01-01;2169836;112005;1.000;7.99
2016-01-01;2169836;112005;1.000;12.97
2016-01-01;2169836;112005;0.498;8.29
2016-01-01;2169836;112005;1.000;4.69
2016-01-01;2169836;112005;0.870;1.51
2016-01-01;2169836;112005;1.000;2.76
2016-01-01;2169836;112005;1.000;1.59
2016-01-01;2169836;112005;4.308;8.19
2016-01-01;2169836;112005;1.000;9.88
2016-01-01;2169836;112005;0.122;2.60
2016-01-01;2169836;112005;0.136;3.24
2016-01-01;2169836;112005;1.000;5.75
2016-01-01;2169836;112005;5.000;4.25
2016-01-01;2169836;112005;0.084;2.09
2016-01-01;2169836;112005;0.134;3.63
2016-01-01;2172154;112005;0.460;8.11
2016-01-01;2172154;112005;0.158;2.94
2016-01-01;2172154;112005;4.000;1.08
2016-01-01;2172154;112005;2.000;1.58
2016-01-01;2172154;112005;1.000;5.08
2016-01-01;2172154;112005;1.230;8.44
2016-01-01;2172154;112005;1.000;12.97
2016-01-01;2172154;112005;2.000;4.14
2016-01-01;2172154;112005;1.000;7.99
2016-01-01;2172154;112005;0.208;4.83
2016-01-01;2176971;112005;1.000;8.92
2016-01-01;2176971;112005;1.000;7.99
2016-01-01;2176971;112005;1.000;2.48
2016-01-01;2176971;112005;3.000;38.91
2016-01-01;2176971;112005;1.000;5.08
2016-01-01;2176971;112005;2.000;4.46
2016-01-01;2176971;112005;3.960;9.42
2016-01-01;2190248;112005;6.080;11.37
2016-01-01;2190248;112005;2.554;5.16
2016-01-01;2190248;112005;1.000;15.79
2016-01-01;2190248;112005;1.000;5.08
2016-01-01;2190248;112005;1.000;12.97
2016-01-01;2190248;112005;0.428;7.13
2016-01-01;2190248;112005;1.000;2.07
2016-02-01;2214927;112005;0.408;6.86
2016-02-01;2214927;112005;1.000;12.97
2016-02-01;2214927;112005;1.000;8.05
2016-02-01;2214927;112005;2.000;1.26
2016-02-01;2214927;112005;1.000;8.92
2016-02-01;2214927;112005;1.750;3.54
2016-02-01;2214927;112005;2.000;3.44
2016-02-01;2214927;112005;1.000;4.29
2016-02-01;2214927;112005;1.064;3.40
2016-02-01;2214927;112005;3.000;2.76
2016-02-01;2214927;112005;10.000;1.40
2016-02-01;2219852;112005;1.262;9.33
2016-02-01;2219852;112005;3.208;6.00
2016-02-01;2219852;112005;1.000;8.05
2016-02-01;2219852;112005;1.000;1.33
2016-02-01;2219852;112005;2.000;25.94
2016-02-01;2226400;112005;2.000;25.94
2016-02-01;2226400;112005;1.000;2.40
2016-02-01;2226400;112005;1.000;5.08
2016-02-01;2226400;112005;1.000;8.05
2016-02-01;2226400;112005;5.028;10.71
2016-02-01;2226400;112005;1.000;0.83
2016-02-01;2226400;112005;1.270;2.57
2016-02-01;2226400;112005;1.000;5.21
2016-02-01;2228575;112005;2.000;1.84
2016-02-01;2228575;112005;3.912;8.33
2016-02-01;2228575;112005;0.192;3.16
2016-02-01;2228575;112005;1.000;8.05
2016-02-01;2228575;112005;1.000;2.87
2016-02-01;2228575;112005;1.000;5.08
2016-02-01;2228575;112005;1.000;5.08
2016-02-01;2228575;112005;2.000;25.94
2016-02-01;2228575;112005;0.402;6.76
2016-02-01;2248904;112005;1.000;12.97
2016-02-01;2248904;112005;1.000;7.92
2016-02-01;2248904;112005;1.000;5.08
2016-02-01;2248904;112005;1.000;8.92
2016-02-01;2248904;112005;1.000;2.32
2016-02-01;2248904;112005;2.220;4.48
2016-02-01;2248904;112005;1.000;3.57
2016-02-01;2248904;112005;3.434;11.71
2016-02-01;2248904;112005;0.474;5.75
2016-02-01;2251508;112005;1.680;5.73
2016-02-01;2251508;112005;1.210;4.63
2016-02-01;2251508;112005;1.976;3.99
2016-02-01;2251508;112005;1.000;2.18
2016-02-01;2251508;112005;1.066;5.63
2016-02-01;2251508;112005;1.000;7.97
2016-02-01;2251508;112005;0.568;2.72
2016-02-01;2251508;112005;2.000;25.94
2016-02-01;2251508;112005;1.000;2.40
2016-02-01;2251508;112005;1.000;2.07
2016-02-01;2261569;112005;1.000;7.92
2016-02-01;2261569;112005;1.000;12.97
2016-02-01;2261569;112005;2.000;1.30
2016-02-01;2261569;112005;1.000;8.19
2016-02-01;2261569;112005;1.000;0.83
2016-02-01;2261569;112005;3.018;6.10
2016-02-01;2261569;112005;1.816;16.31
2016-02-01;2264553;112005;5.000;5.35
2016-02-01;2264553;112005;1.000;3.57
2016-02-01;2264553;112005;0.550;8.52
2016-02-01;2264553;112005;1.010;3.98
2016-02-01;2264553;112005;1.854;3.75
2016-02-01;2264553;112005;1.000;6.00
2016-02-01;2264553;112005;1.000;5.06
2016-02-01;2264553;112005;2.000;16.38
2016-02-01;2264553;112005;1.000;12.97
2016-02-01;2264553;112005;1.000;7.92
2016-03-01;2277203;112005;1.000;7.92
2016-03-01;2277203;112005;2.000;25.94
2016-03-01;2277203;112005;2.000;16.38
2016-03-01;2277203;112005;2.000;1.30
2016-03-01;2277203;112005;1.000;0.80
2016-03-01;2277203;112005;1.000;8.92
2016-03-01;2277203;112005;3.000;20.97
2016-03-01;2277203;112005;0.146;3.91
2016-03-01;2277203;112005;10.000;1.50
2016-03-01;2279867;112005;0.446;6.91
2016-03-01;2279867;112005;4.000;3.68
2016-03-01;2279867;112005;2.000;13.98
2016-03-01;2279867;112005;2.000;25.94
2016-03-01;2292788;112005;2.000;25.94
2016-03-01;2292788;112005;1.000;8.19
2016-03-01;2292788;112005;3.000;21.57
2016-03-01;2292788;112005;4.172;8.43
2016-03-01;2292788;112005;2.000;1.84
2016-03-01;2292788;112005;10.000;1.50
2016-03-01;2296596;112005;1.000;1.92
2016-03-01;2296596;112005;1.000;3.57
2016-03-01;2296596;112005;2.524;5.10
2016-03-01;2296596;112005;2.000;14.38
2016-03-01;2296596;112005;4.000;1.08
2016-03-01;2296596;112005;1.000;8.19
2016-03-01;2296596;112005;1.000;8.92
2016-03-01;2296596;112005;1.000;12.97
2016-03-01;2306382;112005;1.000;12.97
2016-03-01;2306382;112005;1.000;2.40
2016-03-01;2306382;112005;1.000;8.19
2016-03-01;2306382;112005;15.000;11.40
2016-03-01;2306382;112005;3.000;23.55
2016-03-01;2306382;112005;0.508;5.83
2016-03-01;2306382;112005;2.792;10.11
2016-03-01;2309388;112005;3.338;12.08
2016-03-01;2309388;112005;1.000;2.20
2016-03-01;2309388;112005;3.000;23.55
2016-03-01;2309388;112005;2.772;5.60
2016-03-01;2309388;112005;1.000;6.56
2016-03-01;2309388;112005;1.000;8.19
2016-03-01;2309388;112005;0.300;4.80
2016-03-01;2309388;112005;1.000;2.48
2016-03-01;2309388;112005;1.000;2.07
2016-03-01;2309388;112005;1.000;12.97
2016-03-01;2318793;112005;1.000;7.92
2016-03-01;2318793;112005;1.000;2.48
2016-03-01;2318793;112005;1.000;2.40
2016-03-01;2318793;112005;1.000;8.19
2016-03-01;2318793;112005;2.040;4.12
2016-03-01;2318793;112005;3.000;24.57
2016-03-01;2318793;112005;1.610;5.99
2016-03-01;2321620;112005;2.590;9.63
2016-03-01;2321620;112005;3.000;2.73
2016-03-01;2321620;112005;2.000;16.38
2016-03-01;2321620;112005;1.746;3.53
2016-03-01;2321620;112005;1.000;8.05
2016-03-01;2321620;112005;1.000;2.07
2016-03-01;2321620;112005;1.000;12.97
2016-03-01;2321620;112005;1.000;1.05
2016-03-01;2337531;112005;1.000;2.20
2016-03-01;2337531;112005;1.000;12.97
2016-03-01;2337531;112005;1.000;2.40
2016-03-01;2337531;112005;1.000;2.48
2016-03-01;2337531;112005;1.000;8.19
2016-03-01;2337531;112005;1.550;3.13
2016-03-01;2337531;112005;10.000;7.60
2016-03-01;2337531;112005;6.000;1.80
2016-03-01;2337531;112005;2.390;20.96
2016-03-01;2337531;112005;2.000;1.82
2016-03-01;2337531;112005;1.000;2.20
2016-03-01;2340192;112005;10.000;1.50
2016-03-01;2340192;112005;1.792;16.84
2016-03-01;2340192;112005;3.000;0.93
2016-03-01;2340192;112005;1.000;6.05
2016-03-01;2340192;112005;1.728;3.49
2016-03-01;2340192;112005;0.210;4.34
2016-03-01;2340192;112005;1.000;8.19
2016-03-01;2340192;112005;2.000;1.32
2016-03-01;2340192;112005;1.000;3.06
2016-03-01;2340192;112005;1.000;2.40
2016-03-01;2340192;112005;1.000;12.97
2016-03-01;2340192;112005;1.000;4.81
2016-03-01;2343011;112005;1.000;12.97
2016-03-01;2343011;112005;1.000;7.92
2016-03-01;2343011;112005;1.000;8.19
2016-03-01;2343011;112005;1.612;3.26
2016-03-01;2343011;112005;3.000;1.92
2016-03-01;2343011;112005;1.780;16.73
2016-03-01;2343011;112005;3.000;2.73
2016-03-01;2343011;112005;3.426;10.96
2016-03-01;2345713;112005;1.838;5.88
2016-03-01;2345713;112005;1.774;16.68
2016-03-01;2345713;112005;0.192;4.18
2016-03-01;2345713;112005;2.000;0.62
2016-03-01;2345713;112005;1.000;2.43
2016-03-01;2345713;112005;2.000;16.38
2016-03-01;2345713;112005;2.000;15.84
2016-03-01;2345713;112005;1.000;12.97
2016-04-01;2354774;112005;2.000;15.84
2016-04-01;2354774;112005;1.000;2.40
2016-04-01;2354774;112005;1.000;8.05
2016-04-01;2354774;112005;7.000;2.10
2016-04-01;2354774;112005;0.488;5.64
2016-04-01;2354774;112005;1.148;2.32
2016-04-01;2354774;112005;1.556;14.55
2016-04-01;2359959;112005;1.742;16.29
2016-04-01;2359959;112005;1.086;9.38
2016-04-01;2359959;112005;1.000;8.19
2016-04-01;2359959;112005;1.000;2.40
2016-04-01;2359959;112005;1.000;2.48
2016-04-01;2359959;112005;4.000;20.76
2016-04-01;2362671;112005;1.000;2.40
2016-04-01;2362671;112005;1.000;2.07
2016-04-01;2362671;112005;2.000;16.38
2016-04-01;2362671;112005;0.314;5.17
2016-04-01;2362671;112005;1.000;1.91
2016-04-01;2362671;112005;1.000;0.95
2016-04-01;2362671;112005;1.992;18.63
2016-04-01;2362671;112005;2.148;7.17
2016-04-01;2362671;112005;1.000;5.17
2016-04-01;2362671;112005;1.000;9.55
2016-04-01;2362671;112005;1.000;6.24
2016-04-01;2362671;112005;0.200;3.26
2016-04-01;2362671;112005;1.000;3.84
2016-04-01;2362671;112005;1.000;2.39
2016-04-01;2369715;112005;4.000;1.24
2016-04-01;2369715;112005;1.616;3.26
2016-04-01;2369723;112005;0.648;6.51
2016-04-01;2369723;112005;1.000;17.14
2016-04-01;2369723;112005;1.000;12.45
2016-04-01;2369715;112005;10.000;1.50
2016-04-01;2369723;112005;2.000;11.00
2016-04-01;2369723;112005;0.170;3.92
2016-04-01;2369715;112005;1.226;4.09
2016-04-01;2369715;112005;1.880;17.58
2016-04-01;2369723;112005;1.000;8.53
2016-04-01;2369715;112005;1.000;8.19
2016-04-01;2369715;112005;1.000;2.07
2016-04-01;2369723;112005;1.000;2.07
2016-04-01;2369715;112005;1.000;2.48
2016-04-01;2369715;112005;1.000;12.97
2016-04-01;2369723;112005;1.000;6.76
2016-04-01;2369715;112005;1.000;5.17
2016-04-01;2369723;112005;0.342;5.91
2016-04-01;2372005;112005;1.000;7.92
2016-04-01;2372005;112005;1.000;12.97
2016-04-01;2372005;112005;0.478;8.12
2016-04-01;2372005;112005;1.000;8.19
2016-04-01;2372005;112005;2.000;1.38
2016-04-01;2372005;112005;1.498;14.01
2016-04-01;2372005;112005;0.408;5.28
2016-04-01;2372005;112005;1.000;1.64
2016-04-01;2372005;112005;1.000;0.83
2016-04-01;2372005;112005;1.000;6.05
2016-04-01;2379998;112005;1.000;1.76
2016-04-01;2379998;112005;1.000;3.40
2016-04-01;2379998;112005;0.324;5.28
2016-04-01;2379998;112005;2.684;25.10
2016-04-01;2379998;112005;0.212;4.39
2016-04-01;2379998;112005;1.000;5.48
2016-04-01;2379998;112005;1.000;5.85
2016-04-01;2379998;112005;2.000;16.38
2016-04-01;2391894;112005;1.000;8.19
2016-04-01;2391894;112005;1.000;9.21
2016-04-01;2391894;112005;1.000;2.40
2016-04-01;2391894;112005;1.000;2.07
2016-04-01;2391894;112005;1.000;3.99
2016-04-01;2391894;112005;1.978;18.49
2016-04-01;2391894;112005;1.718;7.39
2016-04-01;2391894;112005;1.000;1.76
2016-04-01;2391894;112005;1.000;6.05
2016-04-01;2391894;112005;6.000;1.80
2016-04-01;2394597;112005;1.000;1.64
2016-04-01;2394597;112005;1.000;5.06
2016-04-01;2394597;112005;0.894;1.81
2016-04-01;2394597;112005;1.470;6.32
2016-04-01;2394597;112005;0.490;8.64
2016-04-01;2394597;112005;0.314;4.52
2016-04-01;2394597;112005;0.280;3.62
2016-04-01;2394597;112005;1.000;5.16
2016-04-01;2394597;112005;1.000;2.07
2016-04-01;2394597;112005;1.000;2.40
2016-04-01;2394597;112005;1.000;12.96
2016-04-01;2394597;112005;0.206;3.39
2016-04-01;2397578;112005;1.000;8.19
2016-04-01;2397578;112005;2.000;25.92
2016-04-01;2397578;112005;1.938;18.12
2016-04-01;2397578;112005;1.234;5.31
2016-04-01;2397578;112005;0.882;1.78
2016-04-01;2397578;112005;2.000;5.52
2016-04-01;2404496;112005;3.000;8.28
2016-04-01;2404496;112005;1.000;1.76
2016-04-01;2404496;112005;1.952;18.25
2016-04-01;2404496;112005;1.000;11.45
2016-04-01;2404496;112005;1.000;3.16
2016-04-01;2404496;112005;1.000;12.96
2016-04-01;2404496;112005;1.000;2.48
2016-04-01;2404496;112005;1.000;2.07
2016-04-01;2404496;112005;1.000;5.17
2016-04-01;2404496;112005;1.000;8.34
2016-04-01;2404496;112005;1.000;0.69
2016-04-01;2407103;112005;1.000;1.72
2016-04-01;2407103;112005;1.000;9.21
2016-04-01;2407103;112005;1.000;8.34
2016-04-01;2407103;112005;1.000;12.96
2016-04-01;2407103;112005;0.444;7.54
2016-04-01;2407103;112005;0.946;8.09
2016-04-01;2407103;112005;3.000;8.28
2016-04-01;2412554;112005;3.000;8.28
2016-04-01;2412554;112005;1.000;6.05
2016-04-01;2412554;112005;1.000;5.43
2016-04-01;2412554;112005;1.408;7.62
2016-04-01;2412554;112005;2.302;21.52
2016-04-01;2412554;112005;1.122;5.14
2016-04-01;2412554;112005;0.348;5.91
2016-04-01;2412554;112005;1.000;12.96
2016-04-01;2412554;112005;1.000;2.02
2016-04-01;2412554;112005;1.000;2.48
2016-04-01;2412554;112005;1.000;2.37
2016-04-01;2412554;112005;2.000;16.68
2016-04-01;2412554;112005;1.000;1.72
2016-04-01;2415535;112005;1.000;1.72
2016-04-01;2415535;112005;1.000;0.69
2016-04-01;2415535;112005;2.000;16.68
2016-04-01;2415535;112005;1.000;2.02
2016-04-01;2415535;112005;2.000;25.92
2016-04-01;2415535;112005;1.000;6.52
2016-04-01;2415535;112005;2.646;24.74
2016-04-01;2415535;112005;3.000;2.58
2016-04-01;2415535;112005;1.000;1.95
2016-04-01;2415535;112005;3.000;8.28
2016-04-01;2415535;112005;1.000;8.42
2016-05-01;2419711;112005;3.000;8.28
2016-05-01;2419711;112005;0.742;4.68
2016-05-01;2419711;112005;0.174;3.15
2016-05-01;2419711;112005;1.000;12.96
2016-05-01;2419711;112005;0.382;6.49
2016-05-01;2419711;112005;1.000;2.37
2016-05-01;2419711;112005;1.000;2.48
2016-05-01;2419711;112005;1.000;8.34
2016-05-01;2419711;112005;1.000;9.59
2016-05-01;2424598;112005;1.000;1.72
2016-05-01;2424598;112005;2.000;16.68
2016-05-01;2424598;112005;1.000;2.48
2016-05-01;2424598;112005;1.000;2.02
2016-05-01;2424598;112005;1.000;7.92
2016-05-01;2424598;112005;1.000;12.96
2016-05-01;2424598;112005;10.000;1.50
2016-05-01;2424598;112005;2.690;25.15
2016-05-01;2424598;112005;3.000;8.28
2016-05-01;2424598;112005;1.000;1.95
2016-05-01;2424598;112005;1.712;4.69
2016-05-01;2427565;112005;1.000;5.06
2016-05-01;2427565;112005;1.000;0.95
2016-05-01;2427565;112005;1.000;0.95
2016-05-01;2427565;112005;1.000;0.95
2016-05-01;2427565;112005;1.000;0.99
2016-05-01;2427565;112005;1.000;5.75
2016-05-01;2427565;112005;1.000;2.76
2016-05-01;2427565;112005;3.000;2.91
2016-05-01;2427565;112005;0.460;9.51
2016-05-01;2427565;112005;1.000;12.96
2016-05-01;2427565;112005;1.000;7.92
2016-05-01;2427565;112005;1.000;5.49
2016-05-01;2427565;112005;1.000;2.37
2016-05-01;2427565;112005;1.000;8.34
2016-05-01;2427565;112005;1.000;11.03
2016-05-01;2427565;112005;1.000;0.95
2016-05-01;2427565;112005;1.000;5.60
2016-05-01;2429985;112005;2.000;4.04
2016-05-01;2429985;112005;2.000;25.92
2016-05-01;2429985;112005;1.000;6.52
2016-05-01;2429985;112005;1.000;4.41
2016-05-01;2429985;112005;0.146;3.47
2016-05-01;2429985;112005;0.574;3.62
2016-05-01;2429985;112005;3.000;2.58
2016-05-01;2429985;112005;3.000;8.28
2016-05-01;2429985;112005;1.000;6.12
2016-05-01;2436258;112005;3.000;8.28
2016-05-01;2436258;112005;1.000;0.82
2016-05-01;2436258;112005;4.000;3.88
2016-05-01;2436258;112005;10.000;8.20
2016-05-01;2436258;112005;1.000;1.95
2016-05-01;2436258;112005;0.896;8.38
2016-05-01;2436258;112005;1.000;2.64
2016-05-01;2436258;112005;3.000;38.88
2016-05-01;2436258;112005;1.000;2.02
2016-05-01;2436258;112005;1.000;9.59
2016-05-01;2436258;112005;1.000;1.72
2016-05-01;2436258;112005;2.000;16.68
2016-05-01;2440633;112005;0.370;4.57
2016-05-01;2440633;112005;1.000;1.72
2016-05-01;2440633;112005;1.000;2.20
2016-05-01;2440633;112005;5.000;4.70
2016-05-01;2440633;112005;0.554;18.97
2016-05-01;2440633;112005;1.000;2.02
2016-05-01;2440633;112005;1.000;3.03
2016-05-01;2440633;112005;1.000;12.96
2016-05-01;2440633;112005;1.000;1.55
2016-05-01;2440633;112005;1.000;4.41
2016-05-01;2440633;112005;1.000;36.65
2016-05-01;2440633;112005;1.000;5.28
2016-05-01;2440633;112005;0.200;12.02
2016-05-01;2440633;112005;1.000;18.87
2016-05-01;2440633;112005;1.000;2.68
2016-05-01;2440633;112005;0.102;2.43
2016-05-01;2440633;112005;0.470;9.92
2016-05-01;2440633;112005;1.000;6.24
2016-05-01;2440633;112005;0.512;4.39
2016-05-01;2440633;112005;1.000;6.24
2016-05-01;2440633;112005;10.000;8.80
2016-05-01;2440633;112005;1.000;8.11
2016-05-01;2440633;112005;2.000;12.24
2016-05-01;2440633;112005;2.000;11.38
2016-05-01;2440633;112005;1.502;9.48
2016-05-01;2440633;112005;1.000;2.77
2016-05-01;2440633;112005;2.000;1.98
2016-05-01;2440633;112005;1.000;4.70
2016-05-01;2440633;112005;1.000;2.92
2016-05-01;2447838;112005;1.000;0.70
2016-05-01;2447838;112005;1.000;0.84
2016-05-01;2447838;112005;3.000;8.28
2016-05-01;2447838;112005;1.000;6.26
2016-05-01;2447838;112005;1.000;1.92
2016-05-01;2447838;112005;10.000;1.50
2016-05-01;2447838;112005;1.938;18.12
2016-05-01;2447838;112005;1.040;4.76
2016-05-01;2447838;112005;3.484;18.85
2016-05-01;2447838;112005;0.372;4.51
2016-05-01;2447838;112005;1.000;4.50
2016-05-01;2447838;112005;1.000;6.52
2016-05-01;2447838;112005;1.000;12.96
2016-05-01;2447838;112005;1.000;2.37
2016-05-01;2447838;112005;1.000;2.02
2016-05-01;2447838;112005;0.314;5.17
2016-05-01;2447838;112005;1.000;8.69
2016-05-01;2447838;112005;1.000;5.42
2016-05-01;2453135;112005;2.000;17.38
2016-05-01;2453135;112005;1.000;9.59
2016-05-01;2453135;112005;1.000;2.02
2016-05-01;2453135;112005;2.000;25.92
2016-05-01;2453135;112005;1.000;6.52
2016-05-01;2453135;112005;1.394;6.38
2016-05-01;2453135;112005;1.946;18.20
2016-05-01;2453135;112005;3.000;8.28
2016-05-01;2453135;112005;0.378;3.61
2016-05-01;2459672;112005;0.382;3.64
2016-05-01;2459672;112005;3.000;8.28
2016-05-01;2459672;112005;2.348;21.95
2016-05-01;2459672;112005;2.464;9.44
2016-05-01;2459672;112005;2.000;25.92
2016-05-01;2459672;112005;1.000;2.02
2016-05-01;2459672;112005;2.000;17.38
2016-05-01;2465147;112005;1.000;8.69
2016-05-01;2465147;112005;1.000;9.59
2016-05-01;2465147;112005;2.000;1.38
2016-05-01;2465147;112005;1.000;2.37
2016-05-01;2465147;112005;1.000;2.48
